"Provider Approval Number","Service Approval Number","Legal Name","Trading Name",Address,Suburb,State,Postcode,"Date Approval Granted",Conditions
PR-00004011,,"Kevnglor Pty Ltd","Kevnglor Pty Ltd","2206 The Northern Road",LUDDENHAM,NSW,2745,01/09/2009,
PR-00004013,,"Winifred West Schools Ltd","Winifred West Schools Ltd","PO Box 34",MITTAGONG,NSW,2575,14/10/2011,
PR-00004015,,"Kunghur Community Preschool Inc","Kunghur Community Preschool Inc","PO Box 193",KUNGHUR,NSW,2484,01/09/2009,
PR-00004016,,"Stephen Douglas Gillis","Stephen Douglas Gillis","293 Great Western Highway","EMU PLAINS",NSW,2750,01/09/2009,
PR-00004017,,"B & C Gilmour Pty Limited","B & C Gilmour Pty Limited","PO Box 8314","GLENMORE PARK",NSW,2745,01/09/2009,
PR-00004019,,"Fern Valley Child Care Centre Pty Ltd","Fern Valley Child Care Centre Pty Ltd","165 Moore Street",LIVERPOOL,NSW,2170,01/09/2009,
PR-00004022,,"Jordmatt Pty Ltd","Jordmatt Pty Ltd","33 George St",BARNSLEY,NSW,2278,01/09/2009,
PR-00004024,,"Blacktown City Council","Blacktown City Council","PO Box 63",Blacktown,NSW,2148,01/09/2009,
PR-00004025,,"KEIRAVILLE COMMUNITY PRE-SCHOOL INCORPORATED","Keiraville Community Pre-School Incorporated","PO Box 53",KEIRAVILLE,NSW,2500,01/09/2009,
PR-00004027,,"Macarthur Preschool Kindergarten Association Incorporated","Macarthur Preschool Kindergarten Association Incorporated","PO Box 215",CAMDEN,NSW,2570,01/09/2009,
PR-00004030,,"Weldon Children's Services","Weldon Children's Services","SHOP 1 5 GEORGE ST","NORTH STRATHFIELD",NSW,2137,01/09/2009,
PR-00004034,,"Periwinkle Preschool Inc","Periwinkle Preschool Inc","PERIWINKLE PRESCHOOL, 5 SUNRISE BVD","BYRON BAY",NSW,2481,01/09/2009,
PR-00004036,,"Trustees of The Roman Catholic Church for the Diocese of Maitland-Newcastle","Trustees of The Roman Catholic Church for the Diocese of Maitland-Newcastle","845 Hunter St","NEWCASTLE WEST",NSW,2323,01/09/2009,
PR-00004037,,"Ms Sandra Goldsmith","Sandra Goldsmith","Rutherford Playtime Pre School, 75 Regiment Rd",RUTHERFORD,NSW,2320,01/09/2009,
PR-00004038,,"Nambucca Valley Childrens Group Inc","Nambucca Valley Childrens Group Inc","157 Mann St","NAMBUCCA HEADS",NSW,2448,20/03/2010,
PR-00004039,,"Quality Child Care Pty Ltd","Quality Child Care Pty Ltd","2 Slade Street Goonellabah",GOONELLABAH,NSW,2480,01/09/2009,
PR-00004040,,"Blinky Bill Early Learning Portland INC","Blinky Bill Early Learning Portland INC","PO Box 81",PORTLAND,NSW,2847,01/09/2009,
PR-00004041,,"Elonera Ltd","Elonera Ltd","Elonera Montessori School, 21 Mount Ousley Road","MT OUSLEY",NSW,2519,01/09/2009,
PR-00004043,,"Happyjohns Pty Ltd","Happyjohns Pty Ltd","PO Box 293","ROUND CORNER",NSW,2158,01/09/2009,
PR-00004044,,"West Ryde Neighbourhood Children's Centre Inc","West Ryde Neighbourhood Children's Centre Inc","Suite 8, Level 1, 3-5 Anthony Road","WEST RYDE",NSW,2114,01/09/2009,
PR-00004045,,"Gainmara Birrilee Preschool Association Ltd","Gainmara Birrilee Preschool Association Ltd","PO BOX 185",BREWARRINA,NSW,2839,01/09/2009,
PR-00004047,,"Ms Rebecca Gorman","Rebecca Louise Gorman","Little Shepherd Kindergarten, 31 Northcote Avenue",CARINGBAH,NSW,2229,01/09/2009,
PR-00004048,,"Lane Cove Municipal Council","Lane Cove Municipal Council","PO Box 20","LANE COVE",NSW,1595,01/09/2009,
PR-00004049,,"Five Shillings Pty Ltd","Five Shillings Pty Ltd","124 Bacon Street",GRAFTON,NSW,2460,01/09/2009,
PR-00004050,,"Little Darlings Child Care Centre Pty Ltd","Little Darlings Child Care Centre Pty Ltd","148-150 Woolooware Rd",CRONULLA,NSW,2230,01/09/2009,
PR-00004051,,"Wilberforce Early Learning Centre Incorporated","Wilberforce Early Learning Centre Incorporated","Cnr King and Singleton Rds",WILBERFORCE,NSW,2756,01/09/2009,
PR-00004052,,"Griffith Pre-School Kindergarten Inc","Griffith Pre-School Kindergarten Inc","PO Box 711",GRIFFITH,NSW,2680,01/09/2009,
PR-00004055,,"UOW Pulse LTD","UOW Pulse LTD","PO Box U100",WOLLONGONG,NSW,2500,01/09/2009,
PR-00004056,,"Grenfell Preschool And Long Day Care Centre Incorporated","Grenfell Preschool And Long Day Care Centre Incorporated","PO Box 35",GRENFELL,NSW,2810,01/09/2009,
PR-00004060,,"Exceed Early Education and Care Pty Ltd.","Exceed Early Education and Care Pty Ltd.","67-77 Lasso Rd","GREGORY HILLS",NSW,2557,26/07/2010,
PR-00004063,,"Armidale Community Pre-school Incorporated","Armidale Community Preschool Inc","Armidale Community Pre School, 127 Allingham Street",ARMIDALE,NSW,2350,01/09/2009,
PR-00004065,,"Ms Nicole Gray","Nicole Lesley Gray","PO Box 2011",BOMADERRY,NSW,2541,01/09/2009,
PR-00004066,,"Ocean Shores Preschool Inc","Ocean Shores Preschool Inc","PO Box 80","OCEAN SHORES",NSW,2483,01/09/2009,
PR-00004068,,"Dimples Child Care Centres Pty Limited","Dimples Child Care Centres Pty Limited","PO Box 4079","PITT TOWN",NSW,2756,23/02/2011,
PR-00004069,,"Isa Goulburn Pty Ltd","Isa Goulburn Pty Ltd","PO Box 1231",GOULBURN,NSW,2580,01/09/2009,
PR-00004070,,"Little Green Frogs Preschool Pty Ltd","Little Green Frogs Preschool Pty Ltd","Little Green Frogs Preschool, 13 Carrington Cct",LEUMEAH,NSW,2560,01/09/2009,
PR-00004071,,"Newcastle Grammar School Limited","Newcastle Grammar School Limited","PO Box 680",NEWCASTLE,NSW,2300,01/09/2009,
PR-00004072,,"Peak Hill Pre School Kindergarten Inc","Peak Hill Pre School Kindergarten Inc","P.O Box 64","PEAK HILL",NSW,2869,01/09/2009,
PR-00004075,,"Beacon Hill Community Kindergarten Association Limited","Beacon Hill Community Kindergarten Association Limited","35 Willandra Rd","BEACON HILL",NSW,2100,01/09/2009,
PR-00004080,,"Mindaribba Local Aboriginal Land Council","Mindaribba Local Aboriginal Land Council","1A, CHELMSFORD DRIVE","EAST MAITLAND",NSW,2323,01/09/2009,
PR-00004081,,"ALBURY PRE SCHOOL KINDERGARTEN INC","Albury Pre School Kindergarten Inc","PO Box 445",ALBURY,NSW,2640,01/09/2009,
PR-00004083,,"Anna Grimes","Anna Fortunata Grimes","34 Endeavour Street",RUSE,NSW,2560,20/12/2010,
PR-00004084,,"J K Rodal Pty Ltd","J K Rodal Pty Ltd","5 Callistemon Pl","COFFS HARBOUR",NSW,2450,17/03/2010,
PR-00004086,,"Bennett St Childcare Centre Pty Ltd","Bennett St Childcare Centre Pty Ltd","43 Bennett Street",BONDI,NSW,2026,01/09/2009,
PR-00004087,,"Evet Guirguis","Evet Guirguis","174 Elizabeth Drive",ASHCROFT,NSW,2168,01/09/2009,
PR-00004088,,"M. And E. Guirguis Pty Limited","M. And E. Guirguis Pty Limited","11 Border Cl",HINCHINBROOK,NSW,2168,09/10/2009,
PR-00004089,,"Kmads Pty Ltd","Kmads Pty Ltd","40 Government Rd",BARNSLEY,NSW,2278,01/09/2009,
PR-00004090,,"Amy Hurd Early Learning Centre Inc","Amy Hurd Child Care Centre Inc","2 Kulgoa Street","WAGGA WAGGA",NSW,2650,01/09/2009,
PR-00004094,,"West Epping Pre-School Association Inc","West Epping Pre-School Association Inc","PO Box 3106","CARLINGFORD COURT",NSW,2118,01/09/2009,
PR-00004096,,"Magdi Habib","Magdi Habib","8 Lang St",PADSTOW,NSW,2211,22/11/2010,
PR-00004098,,"Mourad Habib","Mourad Habib","46 Hood Street",YAGOONA,NSW,2199,01/09/2009,
PR-00004099,,"Charles Sturt University","Charles Sturt University","Building 486, Nathan Cobb Drive",Boorooma,NSW,2650,01/09/2009,
PR-00004100,,"Punky Doodle Corners Pty Ltd","Punky Doodle Corners Pty Ltd","PO Box 5051",TERRANORA,NSW,2486,01/09/2009,
PR-00004105,,"Hale Storm Pty Ltd","Hale Storm Pty Ltd","19 Albany St","POINT FREDERICK",NSW,2250,25/01/2010,
PR-00004106,,"Sharon Hales","Sharon Hales","2 Creighton Drive",MEDOWIE,NSW,2318,01/09/2009,
PR-00004107,,"Eminem Kids Academy Pty Ltd","Eminem Kids Academy Pty Ltd","59 Mary Street",AUBURN,NSW,2144,01/09/2009,"From 10 April 2023, the approved provider must ensure that it only accepts enrolments for, and provides education and care to, children aged between 0-6 who do not attend school.  "
PR-00004109,,"Bubbalou's Childcare Pty Ltd","Bubbalou's Childcare Pty Ltd","10A Plateau Rd",COLLAROY,NSW,2097,28/09/2009,
PR-00004110,,"Yass Montessori Pre-School","Yass Montessori Pre-School","PO Box 357",YASS,NSW,2582,01/09/2009,
PR-00004112,,"Five Senses Childcare Pty Ltd","Five Senses Childcare Pty Ltd","14 Bennett Road",COLYTON,NSW,2760,01/09/2009,
PR-00004113,,"Anglican Diocese Canberra-Goulburn","Anglican Diocese Canberra-Goulburn","ST JOHNS ANGLICAN CHURCH, 6-12 CHURCH ST","WAGGA WAGGA",NSW,2650,01/09/2009,
PR-00004115,,"Canowindra Pre-School Kindergarten Inc","Canowindra Pre School Kindergarten","PO Box 10",CANOWINDRA,NSW,2804,01/09/2009,
PR-00004120,,"Raymond Terrace Early Education Centre Incorporated","Raymond Terrace Early Education Centre Incorporated","Raymond Terrace Child Care, 88 Benjamin Lee Drive","RAYMOND TERRACE",NSW,2324,01/09/2009,
PR-00004121,,"Arncliffe Pre School Inc","Arncliffe Pre School Inc","Cnr Forest Road and Farrar Streets",ARNCLIFFE,NSW,2205,01/09/2009,
PR-00004122,,"Canterbury Children's Cottage Incorporated","Canterbury Children's Cottage Incorporated","2a Wilson ave",BELMORE,NSW,2192,01/09/2009,
PR-00004125,,"Stepping Stones Pre-School & Long Day Care Centre Pty Ltd","Stepping Stones Pre-School & Long Day Care Centre Pty Ltd","PO Box 1431","MONA VALE",NSW,1660,04/11/2011,
PR-00004126,,"The Alphabet Academy Pty Ltd","The Alphabet Academy Pty Ltd","PO Box 1431","MONA VALE",NSW,1660,01/09/2009,
PR-00004128,,"Australian Chinese & Descendants Mutual Association Incorporated","Australian Chinese & Descendants Mutual Association Incorporated","PO Box 156",CABRAMATTA,NSW,2166,10/05/2011,
PR-00004129,,"Mt Warning Community Pre School Inc","Mt Warning Community Pre School Inc","120 Glenock Road",UKI,NSW,2484,01/09/2009,
PR-00004130,,"Kriskros Holdings Pty Ltd","Kriskros Holdings Pty Ltd","P O BOX 554",STRATHFIELD,NSW,2135,23/11/2011,
PR-00004133,,"SBSBH PTY LTD ATF Daniel Hanna Family Trust",,"PO Box 4183","KINGSWAY WEST",NSW,2208,01/09/2009,
PR-00004135,,"Y & M Hanna Pty Ltd","Y & M Hanna Pty Ltd","PO Box 336",MOOREBANK,NSW,1875,01/09/2009,
PR-00004136,,"Royal Society for the Welfare of Mothers & Babies","Royal Society for the Welfare of Mothers & Babies","McKenzie Street",BELMORE,NSW,2192,01/09/2009,
PR-00004137,,"CH Enterprises Australia Pty Ltd","CH Enterprises Australia Pty Ltd","24 Hampton St","CANLEY VALE",NSW,2166,23/02/2011,
PR-00004138,,"Kids Castle Child Care Centre Pty Limited","Kids Castle Child Care Centre Pty Limited","15 Copeland Street",LIVERPOOL,NSW,2170,01/09/2009,
PR-00004141,,"Harb Childcare Pty Limited","Harb Childcare Pty Limited","34 HILLTOP RD",MERRYLANDS,NSW,2160,09/06/2011,
PR-00004142,,"Gidgillys Pty Ltd","Gidgillys Pty Ltd","6 Poley Cow Lane",JINDABYNE,NSW,2627,01/09/2009,
PR-00004143,,"Narwee Pre-School Kindergarten Inc","Narwee Pre-School Kindergarten Inc","PO Box 34",NARWEE,NSW,2209,01/09/2009,
PR-00004144,,"ELERMORE VALE COMMUNITY PRESCHOOL AND EARLY LEARNING CENTRE INCORPORATED","ELERMORE VALE COMMUNITY PRESCHOOL AND EARLY LEARNING CENTRE INCORPORATED","129 Croudace Road","ELERMORE VALE",NSW,2287,01/09/2009,
PR-00004150,,"Joanne Elizabeth Harris","Joanne Elizabeth Harris","Northmead Kindergarten, 52 Moxhams Road",NORTHMEAD,NSW,2152,01/09/2009,
PR-00004152,,"Shearwater, The Mullumbimby Steiner School Ltd","Shearwater, The Mullumbimby Steiner School Ltd","Shearwater Steiner School , 349 Left Bank Rd",MULLUMBIMBY,NSW,2482,18/11/2011,
PR-00004154,,"Junee Preschool Inc","Junee Preschool Inc","PO Box 121",JUNEE,NSW,2663,01/09/2009,
PR-00004155,,"Northern Beaches Council","Northern Beaches Council","Civic Centre, 725 Pittwater Road","DEE WHY",NSW,2099,01/09/2009,
PR-00004156,,"Icywave Pty Ltd","Icywave Pty Ltd","Cubbyhouse Pre School, 54 Pulteney Street",TAREE,NSW,2430,01/09/2009,
PR-00004157,,"Assyrian Christian Schools Limited","Assyrian Christian Schools Limited","Assyrian Primary School , 7-9 Greenfield Rd","GREENFIELD PARK",NSW,2176,16/06/2010,
PR-00004158,,"Bankstown Montessori Childcare Pty Ltd","Bankstown Montessori Childcare Pty Ltd","49 Percy St",BANKSTOWN,NSW,2200,01/09/2009,
PR-00004159,,"Janet Hasset","Janet Hasset","136 West St",GUNDAGAI,NSW,2722,01/09/2009,
PR-00004160,,"Elizabeth Street Extended Hours Pre-School Incorporated","Elizabeth Street Extended Hours Pre-School Incorporated","PO Box 356","NORTH RICHMOND",NSW,2754,01/09/2009,
PR-00004161,,"Adamstown Community Early Learning and Preschool Inc","Adamstown Community Early Learning and Preschool Inc","PO Box 103",ADAMSTOWN,NSW,2289,01/09/2009,
PR-00004163,,"Nimbin Pre School & Childcare Assn Inc","Nimbin Pre School & Childcare Assn Inc","Po Box 20036",NIMBIN,NSW,2480,01/09/2009,
PR-00004164,,"Coleambally Pre School Association Inc","Coleambally Pre School Association Inc","PO Box 58",COLEAMBALLY,NSW,2707,01/09/2009,
PR-00004165,,"Coutts Crossing Pre School Inc","Coutts Crossing Pre School Inc","8 Black Swan Drive","COUTTS CROSSING",NSW,2460,01/09/2009,
PR-40029912,,"Sunil Narayan Gole",,"19b Houison St",WESTMEAD,NSW,2145,18/01/2023,
PR-40029913,,"AMD EARLY LEARNING PTY LTD",,"PO BOX 151",RAMSGATE,NSW,2217,06/09/2022,
PR-40029963,,"GONZAHRA INVESTMENTS PTY LTD",,"8 Keys Pl","HARRINGTON PARK",NSW,2567,19/10/2022,
PR-40030012,,"Caitlin Clark",,"13 Lombard Pl",PROSPECT,NSW,2148,19/10/2022,
PR-40030028,,"S & S AUSTRALIA INVESTMENTS PTY LTD","S & S Australia Investments Pty Ltd","45 Willoughby St",KIRRIBILLI,NSW,2061,09/09/2022,
PR-40030112,,"MINI ME ELC PTY LTD",,"U 604a  176-186 Blaxland Rd",RYDE,NSW,2112,15/08/2022,
PR-40030118,,"Elfar Holdings PTY LTD",,"17 ORIENT ST",GLADESVILLE,NSW,2111,06/10/2022,
PR-40030205,,"FRANKIE & HARRISON PTY LIMITED",,"22 Wollongong St",SHELLHARBOUR,NSW,2529,24/11/2022,
PR-40030244,,"Oz Education Lake Cathie Pty Ltd ATF Oz Education Lake Cathie Unit Trust","Oz Education Lake Cathie","Suite G.01, Quad 2, 6 Parkview Drive","Sydney Olympic Park",NSW,2127,06/10/2022,
PR-40030249,,"Leanne Gabriel",,"26 Fraser St",STRATHFIELD,NSW,2135,15/12/2022,
PR-40030265,,"SENSORY COVE DEVELOPMENTS PTY LTD","Wauchope Little Learners","976 Ocean Drive","BONNY HILLS",NSW,2445,26/09/2022,
PR-40030273,,"ANTARA BEXLEY PTY LTD",,"29 Waratah St",BEXLEY,NSW,2207,08/09/2022,
PR-40030344,,"The Trustee for Little Gumnuts Early Learning One Trust","Little Gumnuts Early Learning Group","PO Box 732",ROSEBERY,NSW,1445,30/01/2023,
PR-40030404,,"AGGIE'S CHILDCARE PTY LTD","Little Rugrats","121 Victoria Rd",PARRAMATTA,NSW,2150,20/12/2022,
PR-40030408,,"JKTK GROUP PTY LTD","The Kindy Garden ELC","7 Telopea Avenue","CARINGBAH SOUTH",NSW,2229,28/09/2022,
PR-40030433,,"KIDS COTTAGE EARLY LEARNING PTY LTD",,"71 Millers Rd",CATTAI,NSW,2756,07/11/2022,
PR-40030470,,"BAY OF WONDERS EARLY EDUCATION & CARE PTY LTD",,"96 Park Rd","KOGARAH BAY",NSW,2217,08/02/2023,
PR-40030475,,"NEXT CHAPTER EARLY LEARNING PTY LTD","Next Chapter Early Learning","21 Kimberley St","ROOTY HILL",NSW,2766,04/11/2022,
PR-40030483,,"ARWON LITTLE ANGELS PTY LIMITED","Arwons Little Angels Child Care Centre","57 St Anns St",NOWRA,NSW,2541,19/12/2022,
PR-40030493,,"JMFEW PTY LTD","Little Winners","49 Lily St",HURSTVILLE,NSW,2220,26/08/2022,
PR-40030495,,"NTUA PTY LTD",,"16 Coreen Ave",PEAKHURST,NSW,2210,13/12/2022,
PR-40030516,,"LITTLE STEPS EARLY LEARNING GROUP PTY LTD","LITTLE STEPS EARLY LEARNING GROUP PTY LTD","Suite 17 Level 11, 809-811 Pacific Hwy",CHATSWOOD,NSW,2067,20/10/2022,
PR-40030521,,"LITTLE FRIENDS EARLY LEARNING GROUP PTY LTD","LITTLE FRIENDS EARLY LEARNING GROUP PTY LTD","56 Hampden Road","SOUTH WENTWORTHVILLE",NSW,2145,31/10/2022,
PR-40030528,,"Little Friends Early Learning Granville Pty Ltd","Little Friends Early Learning Granville","18 Upper Spit Rd",MOSMAN,NSW,2088,31/10/2022,
PR-40030540,,"ANTARA MIRANDA PTY LTD",,"98 Wyralla Road",MIRANDA,NSW,2206,08/09/2022,
PR-40030541,,"ANTARA CARLTON PTY LTD",,"78 Willison Rd",CARLTON,NSW,2218,08/09/2022,
PR-40030542,,"ANTARA HURSTVILLE PTY LTD",,"61 Queens Rd",HURSTVILLE,NSW,2220,08/09/2022,
PR-40030568,,"CLARKE EVANS PTY LTD",,"21 Minley Cres","EAST BALLINA",NSW,2478,19/10/2022,
PR-40030586,,"M.L PRIESTLY & B.L SHAW","Kidzbiz Children's Fun Centre","U 14  23 Enterprise Ave","TWEED HEADS SOUTH",NSW,2486,13/04/2023,
PR-40030591,,"MG EARLY LEARNING PTY LTD",,"90 Burwood Rd",CONCORD,NSW,2137,19/12/2022,
PR-40030603,,"Mona Zahra Kamel","Kids @ wattle child care centre","U 8  409-411 Hume Hwy",YAGOONA,NSW,2199,20/12/2022,
PR-40030605,,"Justine Terri Uluibau",,"22 Greenway St",RUSE,NSW,2560,22/12/2022,
PR-40030610,,"F & S Hanna Investments Pty Ltd ATF The Hanna Family Trust",,"239 Connells Point Rd","CONNELLS POINT",NSW,2221,27/09/2022,
PR-40030618,,"M&N 3 Pty Ltd ATF The M&N Blakehurst Trust","Bridge St Kids Blakehurst","PO Box 4235",OATLEY,NSW,2223,27/09/2022,
PR-40030662,,"Amber Zaidi",,"U 106  9 Atchison St","ST LEONARDS",NSW,2065,13/01/2023,
PR-40030673,,"ASHREE SERVICES PTY LTD",,"8 Bouvardia Ct","ACACIA GARDENS",NSW,2763,21/12/2022,
PR-40030725,,"St. Abaly Education Pty Ltd",,"56 Stansmore Ave",PRESTONS,NSW,2170,28/10/2022,
PR-40030733,,"Pymble Ladies' College","Pymble Ladies' College","Pymble Ladies College, 20-64 Avon Rd",PYMBLE,NSW,2073,25/07/2023,
PR-40030744,,"HH EARLY LEARNING PTY LTD",,"44 FOX VALLEY RD",WAHROONGA,NSW,2076,12/12/2022,
PR-40028219,,"KARANGAL PTY LTD","KARANGAL PTY LTD","2 Mahogany Way",GREENACRE,NSW,2190,14/06/2022,
PR-40028254,,"Bonnyrigg Childcare Pty Ltd",,"Suite 105, 345 Pacific Highway",LINDFIELD,NSW,2070,14/02/2022,
PR-40028255,,"Taylor ELC Pty Ltd",,"Suite 105, 345 Pacific Highway",LINDFIELD,NSW,2070,15/03/2022,
PR-40028277,,"MORNING BUDS PTY LTD","MORNING BUDS EARLY LEARNING CENTRE","14 SECOND AV",EPPING,NSW,2121,14/04/2022,
PR-40028320,,"PUGGLES SCHOOL OF EARLY LEARNING PTY LTD","Puggles School of Early Learning","Suite G04, 13 Eden Street,","NORTH SYDNEY",NSW,2060,28/04/2022,
PR-40028346,,"LITTLE LEAPS ACADEMY PTY LTD",,"7 Robert St","SANS SOUCI",NSW,2219,19/04/2022,
PR-40028351,,"LITTLE SEEKERS ACADEMY PTY LTD",,"9 Septimus Ave",PUNCHBOWL,NSW,2196,23/03/2022,
PR-40028364,,"KIDDIES CASTLE PTY LTD","KIDDIES CASTLE PTY LTD","8 SHELLCOTE RD",GREENACRE,NSW,2190,04/05/2022,
PR-40028365,,"ROZARIO SIX PTY LTD",,"49 Mackinnon Ave",PADSTOW,NSW,2211,24/02/2022,
PR-40028369,,"Little Cookies Early Learning Centre Pty Ltd","Little Cookies Early Learning Centre Pty Ltd","352 HUNTER ST",NEWCASTLE,NSW,2300,04/05/2022,
PR-40028380,,"SAS JAIN PTY LTD","Emu Heights Day Care Centre","Emu Heights Day Care, 16 Balaclava Rd","EMU HEIGHTS",NSW,2750,28/02/2022,
PR-40028387,,"FUTURE FOCUSED ENTERPRISE PTY LTD","Future Focused Early Learning","2 Heath St",AUBURN,NSW,2144,16/06/2022,
PR-40028416,,"Oz Education Wyong Pty Ltd ATF The Trustee for Oz Education Wyong Unit Trust","Oz Education Wyong","Suite G.01, Quad 2, 6 Parkview Drive","Sydney Olympic Park",NSW,2127,07/04/2022,
PR-40028427,,"AR Care 167 Pty Ltd","Early Minds Education & Care Centre","18 Cavan Rd","KILLARNEY HEIGHTS",NSW,2087,13/05/2022,
PR-40028429,,"Cubby House Early Learning and Care Centre Pty Ltd","Cubby House Early Learning and Care Centre Pty Ltd","7 PICTON CT",THURGOONA,NSW,2640,27/05/2022,
PR-40028443,,"M&A WILLIAMSON PTY LTD",,"13 Wickham Street",ARNCLIFFE,NSW,2205,30/03/2022,
PR-40028455,,"JULIE-ANN MARGARET BAILLIE","Rad Kids Club","Dup 2  28 Shallow Bay Dr","TWEED HEADS SOUTH",NSW,2486,19/05/2022,
PR-40028481,,"FOOTSTEPS BY FAITH PTY LTD","Footsteps by Faith","U 8  135-143 Rex Rd","GEORGES HALL",NSW,2198,11/04/2022,
PR-40028549,,"Fletcher Education PTY LTD","Lots of Tots Early Learning Centre & Pre-School","818 Gap Rd",GLENROY,NSW,2640,27/04/2022,
PR-40028577,,"Jing Zhao",,"14 Wanjina Pl","NORTH ROCKS",NSW,2151,16/06/2022,
PR-40028581,,"JUNEE KIDS PTY LTD","Junee Kids Early Learning","PO Box 206",JUNEE,NSW,2663,20/04/2022,
PR-40028618,,"ST MARY AND POPE CYRIL PTY LTD",,"U 8  20-24 Bruce St",BRIGHTON-LE-SANDS,NSW,2216,26/07/2022,
PR-40028652,,"ST ANDREWS ELC PTY LTD","Big Bear Academy St Andrews","25 ATCHISON RD","MACQUARIE FIELDS",NSW,2564,24/03/2022,
PR-40028658,,"Widgets ELC Pty Ltd",,"66 WARBY ST",CAMPBELLTOWN,NSW,2560,24/05/2022,
PR-40028686,,"FAIRFIELD CENTRAL CHILDCARE PTY LTD",,"5 Ada Ave",STRATHFIELD,NSW,2135,09/05/2022,
PR-40028696,,"G&G Group 1 Pty Ltd ATF G&G Family Trust 1",,"Suite 4, Level 1, 19-21 Wentworth St",PARRAMATTA,NSW,2150,30/03/2022,
PR-40028718,,"Journey ELC Pty Ltd",,"PO Box 6251","NORTH RYDE",NSW,2113,05/05/2022,
PR-40028733,,"Guru Jee Pty Ltd",,"40 Buckingham Rd","BAULKHAM HILLS",NSW,2153,26/07/2022,
PR-40028745,,"Empower Child Care Pty Ltd",,"18 Griffiths Ave",PUNCHBOWL,NSW,2196,23/06/2022,
PR-40028750,,"Badran Group Pty Ltd ATF Badran Trust","Not Applicable","31 Staples Street",KINGSGROVE,NSW,2208,24/08/2022,
PR-40028764,,"OCM CO PTY LTD",,"44 Cowells Lane",ERMINGTON,NSW,2115,03/06/2022,
PR-40028800,,"SKC CHILDCARE PTY LTD",,"10 BURKE ST","CONCORD WEST",NSW,2138,26/08/2022,
PR-40028827,,"Kid'n Around Yowie Bay Pty Ltd","Yowie Bay Preschool","301 Willarong Rd","CARINGBAH SOUTH",NSW,2229,13/05/2022,
PR-40028854,,"DISCOVER MY WORLD KELLYVILLE PTY LTD","DISCOVER MY WORLD KELLYVILLE PTY LTD","33 Goodison St","NORTH KELLYVILLE",NSW,2155,08/04/2022,
PR-40028912,,"Brightest Bunch Family Day Care Pty Ltd","Brightest Bunch Family Day Care","6 Purcell Cres","LALOR PARK",NSW,2147,24/08/2022,
PR-40028935,,"BN CHILDREN SERVICES PTY LTD","Batehaven Early Learning Centre","10 Crag Rd",BATEHAVEN,NSW,2536,21/06/2022,
PR-40028975,,"Australia Acacia Early Learning Pty Ltd","Playhouse Learning Center","530 Pittwater Rd","NORTH MANLY",NSW,2100,14/10/2022,
PR-40028979,,"CARNES HILL CHILDCARE PTY LTD","Carnes Hill Montessori Academy","229 Victoria Rd",RYDALMERE,NSW,2116,09/05/2022,
PR-40028983,,"EMPOWER EARLY LEARNING CENTRE PTY LTD","Empower Early Learning Centre","13 Bundeluk Cres","GLENMORE PARK",NSW,2745,19/05/2022,
PR-40028991,,"MJ SQUARED ACADEMY PTY LTD","MJ SQUARED ACADEMY","12 Peake Pde",PEAKHURST,NSW,2210,08/07/2022,
PR-40029005,,"Kimlien Eap",,"2 Elva St","CABRAMATTA WEST",NSW,2166,08/07/2022,
PR-40029008,,"HAZELGROVE BAULKHAM HILLS PTY LTD","HazelGrove Early Education Centre","33 Canyon Rd","BAULKHAM HILLS",NSW,2153,03/06/2022,
PR-40029036,,"FIRST 5 YEARS PTY LTD","First 5 Years","52 ALT ST","QUEENS PARK",NSW,2022,06/06/2022,
PR-40029052,,"FAIR PLAY OOSH PTY LTD","Fair Play OOSH","1 Renfrew Cres",EDGEWORTH,NSW,2285,10/05/2022,
PR-40029063,,"RAINBOW EARLY LEARNING PTY LTD",,"PO Box 203",KELLYVILLE,NSW,2155,02/09/2022,
PR-40029065,,"Elena Mace","Spring Street Family Day Care","13 Spring Street",PAGEWOOD,NSW,2035,31/10/2022,
PR-40029068,,"AFTER SCHOOL EXCELLENCE PTY LIMITED","After School Excellence","15 Brisbane St",AWABA,NSW,2283,27/06/2022,
PR-00000136,,"Jan Louise McGiffen",,"U 1  20 Patricia Pde","LENNOX HEAD",NSW,2478,01/01/2012,
PR-00009624,,"OLIVET ACADEMY INCORPORATED",,"300 MANGROVE CREEK RD","MANGROVE CREEK",NSW,2250,07/11/2024,
PR-00009646,,"DAHIYA GROUP HOLDINGS PTY LTD",,"24 HUNGERFORD DR",GLENWOOD,NSW,2768,11/10/2024,
PR-00009651,,"LQV EDUCATION PTY LTD",,"17 KANGAROO DR",BLACKBUTT,NSW,2529,09/09/2024,
PR-00009653,,"Rene Araiji",,"3 PARKVIEW DR","SYDNEY OLYMPIC PARK",NSW,2127,26/08/2024,
PR-00009665,,"INSTACARE PLUS PTY LTD",,"PO BOX 4031","STRATHFIELD SOUTH",NSW,2136,03/10/2024,
PR-00009667,,"OZ EDUCATION CHATSWOOD PTY LTD","Oz Education Chatswood","6 PARKVIEW DR, 6 Parkview Drive","SYDNEY OLYMPIC PARK",NSW,2127,30/01/2025,
PR-00009669,,"BROWN BEARS EDUCATION PTY LTD","Brown Bears Education","118 KENTHURST RD",KENTHURST,NSW,2156,21/08/2024,
